runId,time,actor,target,eventType,actionType,damage,distance,bossHP,playerHP,extra
1775584141,57.9483,Boss,Player,AttackAttempt,AttackOneHand,0,0.8508,44,45,
1775584141,58.3649,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8689,44,42,
1775584141,58.3649,Boss,Player,AttackHit,AttackOneHand,3,0.8689,44,42,
1775584141,58.8482,Boss,,Action,RollBackward,0,0.875,44,42,
1775584141,59.5816,Boss,,Action,Sprint,0,2.2566,44,42,
1775584141,59.6149,Boss,,Action,RunForward,0,1.9575,44,42,
1775584141,59.6983,Boss,,Action,WalkForwardLeft,0,1.3351,44,42,
1775584141,59.7816,Boss,,Action,WalkBackward,0,0.8881,44,42,
1775584141,59.8649,Boss,Player,AttackAttempt,PunchLeft,0,0.9264,44,42,
1775584141,59.9316,Player,Boss,DamageTaken,InvectorLight,2,0.8682,42,42,
1775584141,60.2316,Player,Boss,DamageTaken,InvectorLight,2,0.8741,40,42,
1775584141,60.6149,Boss,Player,DamageTaken,BossAttack:PunchLeft,2,0.9786,40,40,
1775584141,60.6149,Boss,Player,AttackHit,PunchLeft,2,0.9786,40,40,
1775584141,60.6983,Boss,Player,AttackAttempt,AttackOneHand,0,1.1333,40,40,
1775584141,61.0982,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,1.9171,40,37,
1775584141,61.0982,Boss,Player,AttackHit,AttackOneHand,3,1.9171,40,37,
1775584141,61.5982,Boss,,Action,Sprint,0,3.5996,40,37,
1775584141,61.6983,Boss,,Action,RollBackward,0,3.7358,40,37,
1775584141,62.4316,Boss,,Action,WalkForward,0,5.9995,40,37,
1775584141,62.4483,Boss,,Action,WalkBackward,0,5.9002,40,37,
1775584141,62.5316,Boss,,Action,RunForward,0,5.7198,40,37,
1775584141,62.7816,Boss,,Action,StrafeLeft,0,3.8479,40,37,
1775584141,62.8649,Boss,,Action,WalkForwardRight,0,3.5177,40,37,
1775584141,62.9483,Boss,,Action,WalkForward,0,3.0534,40,37,
1775584141,63.1983,Boss,,Action,WalkForwardLeft,0,1.7205,40,37,
1775584141,63.3649,Boss,,Action,StrafeLeft,0,0.9298,40,37,
1775584141,63.4316,Player,Boss,DamageTaken,InvectorLight,2,0.8766,38,37,
1775584141,63.4483,Boss,,Action,Sprint,0,0.8766,38,37,
1775584141,63.5316,Boss,Player,AttackAttempt,PunchLeft,0,0.8546,38,37,
1775584141,63.9816,Player,Boss,DamageTaken,InvectorHeavy,4,0.8715,34,37,
1775584141,64.2816,Boss,Player,DamageTaken,BossAttack:PunchLeft,2,1.0186,34,35,
1775584141,64.2816,Boss,Player,AttackHit,PunchLeft,2,1.0186,34,35,
1775584141,64.4816,Player,Boss,DamageTaken,InvectorHeavy,4,0.8739,30,35,
1775584141,64.5316,Boss,,Action,RollBackward,0,0.8692,30,35,
1775584141,65.2482,Boss,,Action,WalkForward,0,5.1656,30,35,
1775584141,65.4483,Boss,,Action,RunForward,0,4.8352,30,35,
1775584141,65.6149,Boss,,Action,WalkForward,0,4.3203,30,35,
1775584141,65.6983,Boss,,Action,RunForward,0,4.2352,30,35,
1775584141,65.8649,Boss,,Action,StrafeLeft,0,4.0916,30,35,
1775584141,65.9483,Boss,,Action,StrafeRight,0,4.2135,30,35,
1775584141,66.0316,Boss,,Action,Sprint,0,4.3291,30,35,
1775584141,66.1149,Boss,,Action,StrafeLeft,0,4.0497,30,35,
1775584141,66.1983,Boss,,Action,WalkForwardLeft,0,4.2271,30,35,
1775584141,66.3649,Boss,,Action,WalkForward,0,4.4867,30,35,
1775584141,66.4483,Boss,,Action,Sprint,0,4.5111,30,35,
1775584141,66.6149,Boss,,Action,WalkForward,0,4.0643,30,35,
1775584141,66.6983,Boss,,Action,StrafeLeft,0,4.0871,30,35,
1775584141,66.8649,Boss,,Action,WalkForward,0,4.5073,30,35,
1775584141,67.1983,Boss,,Action,WalkBackward,0,4.8483,30,35,
1775584141,67.2816,Boss,,Action,WalkForwardRight,0,5.2093,30,35,
1775584141,67.3649,Boss,,Action,WalkForwardLeft,0,5.2727,30,35,
1775584141,67.4483,Boss,,Action,RollBackward,0,5.3507,30,35,
1775584141,68.1649,Boss,,Action,WalkForward,0,11.8916,30,35,
1775584141,68.1983,Boss,,Action,Sprint,0,11.9084,30,35,
1775584141,68.2816,Boss,,Action,RunForward,0,11.6161,30,35,
1775584141,68.3649,Boss,,Action,WalkForwardLeft,0,11.3262,30,35,
1775584141,68.6149,Boss,,Action,StrafeRight,0,10.8069,30,35,
1775584141,68.6983,Boss,,Action,Sprint,0,10.5662,30,35,
1775584141,68.7816,Boss,,Action,WalkForwardLeft,0,9.8762,30,35,
1775584141,68.8649,Boss,,Action,StrafeLeft,0,9.4581,30,35,
1775584141,68.9483,Boss,,Action,RunForward,0,9.163,30,35,
1775584141,69.0316,Boss,,Action,WalkForward,0,8.5623,30,35,
1775584141,69.1149,Boss,,Action,Sprint,0,8.0806,30,35,
1775584141,69.1983,Boss,,Action,WalkForwardRight,0,7.3449,30,35,
1775584141,69.2816,Boss,,Action,WalkForward,0,6.8905,30,35,
1775584141,69.3649,Boss,,Action,WalkForwardLeft,0,6.4045,30,35,
1775584141,69.4483,Boss,,Action,RunForward,0,5.9873,30,35,
1775584141,69.5316,Boss,,Action,StrafeRight,0,5.444,30,35,
1775584141,69.6149,Boss,,Action,WalkForward,0,5.213,30,35,
1775584141,69.6983,Boss,,Action,WalkForwardLeft,0,4.8458,30,35,
1775584141,69.9483,Boss,,Action,Sprint,0,3.9443,30,35,
1775584141,70.1149,Boss,,Action,WalkForward,0,3.038,30,35,
1775584141,70.2149,Boss,Player,AttackAttempt,AttackOneHand,0,2.5325,30,35,
1775584141,70.5149,Player,Boss,DamageTaken,InvectorLight,2,0.8765,28,35,
1775584141,70.5816,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8679,28,32,
1775584141,70.5816,Boss,Player,AttackHit,AttackOneHand,3,0.8679,28,32,
1775584141,71.0982,Player,Boss,DamageTaken,InvectorHeavy,4,0.8718,24,32,
1775584141,71.1983,Boss,,Action,StrafeRight,0,0.8627,24,32,
1775584141,71.2816,Boss,,Action,WalkForward,0,0.9147,24,32,
1775584141,71.3649,Boss,,Action,RollBackward,0,0.871,24,32,
1775584141,72.0982,Boss,,Action,StrafeRight,0,5.1156,24,32,
1775584141,72.1983,Boss,,Action,WalkForwardRight,0,5.3131,24,32,
1775584141,72.2816,Boss,,Action,StrafeLeft,0,5.4163,24,32,
1775584141,72.3649,Boss,,Action,RunForward,0,5.6804,24,32,
1775584141,72.6149,Boss,,Action,WalkForward,0,6.0161,24,32,
1775584141,72.7816,Boss,,Action,RunForward,0,6.3895,24,32,
1775584141,73.0316,Boss,,Action,WalkForward,0,6.1784,24,32,
1775584141,73.1149,Boss,,Action,WalkForwardLeft,0,5.8105,24,32,
1775584141,73.1983,Boss,,Action,WalkForwardRight,0,5.4252,24,32,
1775584141,73.3649,Boss,,Action,StrafeRight,0,4.6845,24,32,
1775584141,73.4483,Boss,,Action,WalkForwardRight,0,4.3642,24,32,
1775584141,73.5316,Boss,,Action,WalkForwardLeft,0,3.9108,24,32,
1775584141,73.6983,Boss,Player,AttackAttempt,AttackTwoHand,0,3.1691,24,32,
1775584141,74.5149,Boss,Player,DamageTaken,BossAttack:AttackTwoHand,5,2.2364,24,27,
1775584141,74.5149,Boss,Player,AttackHit,AttackTwoHand,5,2.2364,24,27,
1775584141,75.1316,Boss,,Action,WalkBackward,0,2.5652,24,27,
1775584141,75.2816,Boss,,Action,StrafeRight,0,2.1832,24,27,
1775584141,75.3649,Boss,,Action,RollBackward,0,1.8982,24,27,
1775584141,76.0982,Boss,,Action,WalkForward,0,3.2713,24,27,
1775584141,76.1149,Boss,,Action,StrafeRight,0,3.1715,24,27,
1775584141,76.1983,Boss,,Action,WalkForwardRight,0,2.8439,24,27,
1775584141,76.2816,Boss,Player,AttackAttempt,AttackSpin,0,2.39,24,27,
1775584141,76.4649,Boss,Player,DamageTaken,BossAttack:AttackSpin,4,1.2812,24,23,
1775584141,76.4649,Boss,Player,AttackHit,AttackSpin,4,1.2812,24,23,
1775584141,76.6983,Player,Boss,DamageTaken,InvectorLight,2,0.868,22,23,
1775584141,77.0482,Player,Boss,DamageTaken,InvectorLight,2,0.875,20,23,
1775584141,77.4816,Player,Boss,DamageTaken,InvectorLight,2,0.8695,18,23,
1775584141,77.5482,Boss,,Action,WalkForwardLeft,0,0.8731,18,23,
1775584141,77.6149,Boss,,Action,WalkBackward,0,0.8726,18,23,
1775584141,77.7316,Boss,Player,AttackAttempt,AttackSpin,0,1.0349,18,23,
1775584141,77.9149,Boss,Player,DamageTaken,BossAttack:AttackSpin,4,0.8707,18,19,
1775584141,77.9149,Boss,Player,AttackHit,AttackSpin,4,0.8707,18,19,
1775584141,78.6483,Player,Boss,DamageTaken,InvectorLight,2,0.875,16,19,
1775584141,78.9982,Boss,,Action,RunForward,0,0.8667,16,19,
1775584141,79.0149,Player,Boss,DamageTaken,InvectorLight,2,0.8497,14,19,
1775584141,79.0316,Boss,,Action,Sprint,0,0.8497,14,19,
1775584141,79.1149,Boss,,Action,RollBackward,0,0.841,14,19,
1775584141,79.8482,Boss,,Action,StrafeLeft,0,4.6933,14,19,
1775584141,79.8649,Boss,,Action,WalkForward,0,4.6628,14,19,
1775584141,79.9483,Boss,,Action,StrafeRight,0,4.4186,14,19,
1775584141,80.0316,Boss,,Action,WalkForward,0,4.4689,14,19,
1775584141,80.1149,Boss,,Action,StrafeRight,0,4.3989,14,19,
1775584141,80.1983,Boss,,Action,WalkForwardLeft,0,4.4408,14,19,
1775584141,80.4483,Boss,,Action,StrafeLeft,0,4.318,14,19,
1775584141,80.6149,Boss,,Action,WalkForward,0,4.372,14,19,
1775584141,80.7816,Boss,,Action,WalkForwardRight,0,3.8671,14,19,
1775584141,80.8649,Boss,,Action,StrafeLeft,0,3.6769,14,19,
1775584141,80.9483,Boss,,Action,WalkForwardRight,0,3.6129,14,19,
1775584141,81.0316,Boss,,Action,WalkForwardLeft,0,3.5021,14,19,
1775584141,81.1983,Boss,,Action,WalkForward,0,3.4205,14,19,
1775584141,81.2816,Boss,,Action,StrafeLeft,0,3.2677,14,19,
1775584141,81.3649,Boss,Player,AttackAttempt,AttackTwoHand,0,3.2456,14,19,
1775584141,82.5652,Boss,Player,AttackMiss,AttackTwoHand,0,0.891,14,19,
1775584141,82.6649,Boss,Player,AttackAttempt,AttackOneHand,0,0.875,14,19,
1775584141,83.0316,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8662,14,16,
1775584141,83.0316,Boss,Player,AttackHit,AttackOneHand,3,0.8662,14,16,
1775584141,83.5649,Boss,,Action,WalkForwardLeft,0,0.8775,14,16,
1775584141,83.6149,Boss,,Action,StrafeRight,0,0.8678,14,16,
1775584141,83.6983,Boss,Player,AttackAttempt,AttackOneHand,0,0.9765,14,16,
1775584141,84.0316,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8942,14,13,
1775584141,84.0316,Boss,Player,AttackHit,AttackOneHand,3,0.8942,14,13,
1775584141,84.5982,Boss,,Action,Sprint,0,2.001,14,13,
1775584141,84.6983,Boss,,Action,RollBackward,0,1.9329,14,13,
1775584141,85.4149,Boss,,Action,WalkForward,0,4.9896,14,13,
1775584141,85.4483,Boss,,Action,WalkForwardRight,0,4.7958,14,13,
1775584141,85.6149,Boss,,Action,WalkForward,0,4.0157,14,13,
1775584141,85.6983,Boss,,Action,Sprint,0,3.5198,14,13,
1775584141,85.8482,Boss,Player,AttackAttempt,AttackOneHand,0,2.5054,14,13,
1775584141,86.2149,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8678,14,10,
1775584141,86.2149,Boss,Player,AttackHit,AttackOneHand,3,0.8678,14,10,
1775584141,86.7482,Boss,,Action,WalkForward,0,0.8717,14,10,
1775584141,86.7482,Player,Boss,DamageTaken,InvectorHeavy,4,0.8651,10,10,
1775584141,86.7816,Boss,,Action,StrafeRight,0,0.8632,10,10,
1775584141,86.8649,Boss,Player,AttackAttempt,PunchLeft,0,0.887,10,10,
1775584141,87.0149,Player,Boss,DamageTaken,InvectorHeavy,4,0.9406,6,10,
1775584141,87.6316,Boss,Player,DamageTaken,BossAttack:PunchLeft,2,0.875,6,8,
1775584141,87.6316,Boss,Player,AttackHit,PunchLeft,2,0.875,6,8,
1775584141,87.8649,Boss,Player,AttackAttempt,AttackOneHand,0,0.875,6,8,
1775584141,88.1483,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8681,6,5,
1775584141,88.1483,Boss,Player,AttackHit,AttackOneHand,3,0.8681,6,5,
1775584141,88.4649,Player,Boss,DamageTaken,InvectorLight,2,0.875,4,5,
1775584141,88.7649,Boss,,Action,StrafeLeft,0,0.875,4,5,
1775584141,88.7816,Boss,,Action,StrafeRight,0,0.8751,4,5,
1775584141,88.8649,Boss,,Action,RollBackward,0,0.8759,4,5,
1775584141,89.5982,Boss,,Action,StrafeLeft,0,2.4775,4,5,
1775584141,89.6149,Boss,Player,AttackAttempt,AttackSpin,0,2.5169,4,5,
1775584141,90.0816,Player,Boss,DamageTaken,InvectorHeavy,4,1.2459,0,5,
1775584141,90.0816,Player,Boss,Death,BossDeath,0,1.2459,0,5,
1775584141,90.0816,Boss,Player,AttackMiss,AttackSpin,0,1.2459,0,5,
1775584141,90.0816,Player,Boss,RunEnded,BossDeath,0,1.2459,0,5,winner=Player
1775584241,-0.1344,Boss,,Action,RollBackward,0,10.0,100,100,
1775584241,0.0,,,RunStarted,,0,10.0,100,0,
1775584241,0.3989,Boss,,Action,RunForward,0,14.2057,100,100,
1775584241,0.4489,Boss,,Action,WalkForwardRight,0,13.9943,100,100,
1775584241,0.5323,Boss,,Action,StrafeLeft,0,13.7138,100,100,
1775584241,0.6156,Boss,,Action,WalkForwardRight,0,13.4886,100,100,
1775584241,0.7823,Boss,,Action,WalkForward,0,12.666,100,100,
1775584241,0.8656,Boss,,Action,WalkForwardRight,0,12.1886,100,100,
1775584241,0.9489,Boss,,Action,Sprint,0,11.7406,100,100,
1775584241,1.0323,Boss,,Action,WalkForwardRight,0,10.9988,100,100,
1775584241,1.1156,Boss,,Action,RunForward,0,10.5427,100,100,
1775584241,1.1989,Boss,,Action,WalkForward,0,9.9211,100,100,
1775584241,1.2823,Boss,,Action,Sprint,0,9.4233,100,100,
1775584241,1.3656,Boss,,Action,WalkForward,0,8.675,100,100,
1775584241,1.4489,Boss,,Action,RunForward,0,8.1762,100,100,
1775584241,1.6156,Boss,,Action,WalkForwardLeft,0,6.9277,100,100,
1775584241,1.8656,Boss,,Action,StrafeLeft,0,5.7779,100,100,
1775584241,1.9489,Boss,,Action,WalkForward,0,5.6889,100,100,
1775584241,2.0323,Boss,,Action,WalkForwardLeft,0,5.4662,100,100,
1775584241,2.1156,Boss,,Action,Sprint,0,5.3205,100,100,
1775584241,2.1989,Boss,,Action,WalkForwardLeft,0,4.9995,100,100,
1775584241,2.2823,Boss,,Action,WalkForwardRight,0,5.0833,100,100,
1775584241,2.3656,Boss,,Action,RunForward,0,5.2254,100,100,
1775584241,2.4489,Boss,,Action,WalkForward,0,5.2318,100,100,
1775584241,2.5323,Boss,,Action,RunForward,0,5.3779,100,100,
1775584241,2.6156,Boss,,Action,WalkForwardRight,0,5.3706,100,100,
1775584241,2.6989,Boss,,Action,WalkForward,0,5.4466,100,100,
1775584241,2.7823,Boss,,Action,StrafeRight,0,5.4602,100,100,
1775584241,2.8656,Boss,,Action,WalkForwardLeft,0,5.6196,100,100,
1775584241,3.1156,Boss,,Action,WalkForwardRight,0,5.6451,100,100,
1775584241,3.1989,Boss,,Action,StrafeLeft,0,5.6301,100,100,
1775584241,3.2823,Boss,,Action,RunForward,0,5.7184,100,100,
1775584241,3.3656,Boss,,Action,RollBackward,0,5.5429,100,100,
1775584241,4.0823,Boss,,Action,WalkForwardLeft,0,10.0547,100,100,
1775584241,4.1989,Boss,,Action,RunForward,0,9.8738,100,100,
1775584241,4.2823,Boss,,Action,Sprint,0,9.5829,100,100,
1775584241,4.3656,Boss,,Action,WalkForward,0,9.1667,100,100,
1775584241,4.4489,Boss,,Action,WalkForwardLeft,0,9.0003,100,100,
1775584241,4.5323,Boss,,Action,WalkForward,0,8.8654,100,100,
1775584241,4.6156,Boss,,Action,WalkForwardLeft,0,8.5948,100,100,
1775584241,4.7823,Boss,,Action,Sprint,0,7.8749,100,100,
1775584241,4.8656,Boss,,Action,WalkBackward,0,7.1701,100,100,
1775584241,4.9489,Boss,,Action,WalkForward,0,7.0155,100,100,
1775584241,5.0323,Boss,,Action,WalkForwardRight,0,6.5345,100,100,
1775584241,5.1156,Boss,,Action,StrafeLeft,0,6.0885,100,100,
1775584241,5.1989,Boss,,Action,WalkForward,0,5.7624,100,100,
1775584241,5.4489,Boss,,Action,WalkForwardLeft,0,4.281,100,100,
1775584241,5.6989,Boss,,Action,StrafeRight,0,3.1554,100,100,
1775584241,5.7823,Boss,,Action,StrafeLeft,0,3.0193,100,100,
1775584241,5.9489,Boss,,Action,StrafeRight,0,2.9476,100,100,
1775584241,6.1156,Boss,,Action,WalkForwardLeft,0,3.2484,100,100,
1775584241,6.1989,Boss,,Action,WalkForward,0,3.2755,100,100,
1775584241,6.2823,Boss,,Action,Sprint,0,3.3169,100,100,
1775584241,6.3656,Boss,,Action,StrafeLeft,0,3.1342,100,100,
1775584241,6.4489,Boss,,Action,RollBackward,0,3.3472,100,100,
1775584241,7.1823,Boss,,Action,Sprint,0,10.2097,100,100,
1775584241,7.1989,Boss,,Action,WalkForwardLeft,0,10.1908,100,100,
1775584241,7.2823,Boss,,Action,WalkForward,0,10.3863,100,100,
1775584241,7.4489,Boss,,Action,RunForward,0,10.709,100,100,
1775584241,7.5323,Boss,,Action,WalkForward,0,10.7403,100,100,
1775584241,7.6156,Boss,,Action,WalkForwardRight,0,10.8757,100,100,
1775584241,7.6989,Boss,,Action,WalkForwardLeft,0,11.0213,100,100,
1775584241,7.7823,Boss,,Action,WalkForwardRight,0,11.1545,100,100,
1775584241,7.8656,Boss,,Action,WalkForwardLeft,0,11.2706,100,100,
1775584241,7.9489,Boss,,Action,WalkForward,0,11.3907,100,100,
1775584241,8.0323,Boss,,Action,RunForward,0,11.4704,100,100,
1775584241,8.1156,Boss,,Action,WalkForwardLeft,0,11.427,100,100,
1775584241,8.3656,Boss,,Action,WalkForward,0,11.8313,100,100,
1775584241,8.6989,Boss,,Action,Sprint,0,12.2507,100,100,
1775584241,8.7823,Boss,,Action,WalkForwardLeft,0,12.1107,100,100,
1775584241,8.9489,Boss,,Action,RunForward,0,12.5904,100,100,
1775584241,9.0323,Boss,,Action,StrafeRight,0,12.6219,100,100,
1775584241,9.1156,Boss,,Action,WalkForwardLeft,0,12.9505,100,100,
1775584241,9.1989,Boss,,Action,WalkForward,0,13.1522,100,100,
1775584241,9.2823,Boss,,Action,RunForward,0,13.3099,100,100,
1775584241,9.3656,Boss,,Action,WalkForward,0,13.3245,100,100,
1775584241,9.4489,Boss,,Action,RollBackward,0,13.4443,100,100,
1775584241,10.1823,Boss,,Action,WalkForward,0,20.342,100,100,
1775584241,10.1989,Boss,,Action,Sprint,0,20.3627,100,100,
1775584241,10.2823,Boss,,Action,WalkForwardLeft,0,20.1449,100,100,
1775584241,10.5323,Boss,,Action,RunForward,0,19.9878,100,100,
1775584241,10.6156,Boss,,Action,WalkForwardLeft,0,19.7203,100,100,
1775584241,10.6989,Boss,,Action,WalkForward,0,19.6061,100,100,
1775584241,10.7823,Boss,,Action,WalkForwardRight,0,19.4478,100,100,
1775584241,10.8656,Boss,,Action,WalkForwardLeft,0,19.323,100,100,
1775584241,10.9489,Boss,,Action,WalkForward,0,19.1965,100,100,
1775584241,11.0323,Boss,,Action,Sprint,0,19.0316,100,100,
1775584241,11.1156,Boss,,Action,StrafeRight,0,18.6159,100,100,
1775584241,11.1989,Boss,,Action,WalkForward,0,18.617,100,100,
1775584241,11.3656,Boss,,Action,WalkForwardRight,0,18.2842,100,100,
1775584241,11.4489,Boss,,Action,Sprint,0,18.1553,100,100,
1775584241,11.5323,Boss,,Action,WalkForwardLeft,0,17.7387,100,100,
1775584241,11.6989,Boss,,Action,StrafeLeft,0,17.4802,100,100,
1775584241,11.7823,Boss,,Action,WalkForward,0,17.4819,100,100,
1775584241,11.8656,Boss,,Action,WalkForwardRight,0,17.3153,100,100,
1775584241,11.9489,Boss,,Action,StrafeLeft,0,17.1853,100,100,
1775584241,12.1156,Boss,,Action,Sprint,0,17.1858,100,100,
1775584241,12.1989,Boss,,Action,WalkForwardLeft,0,16.7692,100,100,
1775584241,12.2823,Boss,,Action,RunForward,0,16.6399,100,100,
1775584241,12.4489,Boss,,Action,WalkForwardLeft,0,16.0566,100,100,
1775584241,12.5323,Boss,,Action,StrafeRight,0,15.9277,100,100,
1775584241,12.6156,Boss,,Action,Sprint,0,15.9274,100,100,
1775584241,12.6989,Boss,,Action,WalkForwardRight,0,15.5107,100,100,
1775584241,12.7823,Boss,,Action,WalkForwardLeft,0,15.3818,100,100,
1775584241,12.8656,Boss,,Action,RunForward,0,15.2518,100,100,
1775584241,12.9489,Boss,,Action,StrafeRight,0,14.9602,100,100,
1775584241,13.0323,Boss,,Action,WalkForwardLeft,0,14.9608,100,100,
1775584241,13.1989,Boss,,Action,WalkForward,0,14.7019,100,100,
1775584241,13.2823,Boss,,Action,WalkForwardLeft,0,14.5352,100,100,
1775584241,13.3656,Boss,,Action,WalkForwardRight,0,14.4066,100,100,
1775584241,13.4489,Boss,,Action,RunForward,0,14.2765,100,100,
1775584241,13.5323,Boss,,Action,WalkForwardLeft,0,13.9848,100,100,
1775584241,13.6156,Boss,,Action,StrafeLeft,0,13.8556,100,100,
1775584241,13.6989,Boss,,Action,WalkForward,0,13.8573,100,100,
1775584241,13.8656,Boss,,Action,RunForward,0,13.6907,100,100,
1775584241,13.9489,Boss,,Action,Sprint,0,13.399,100,100,
1775584241,14.0323,Boss,,Action,WalkForwardRight,0,12.9823,100,100,
1775584241,14.1156,Boss,,Action,WalkForward,0,12.8533,100,100,
1775584241,14.1989,Boss,,Action,WalkForwardRight,0,12.6866,100,100,
1775584241,14.2823,Boss,,Action,WalkBackward,0,12.558,100,100,
1775584241,14.3656,Boss,,Action,WalkForward,0,12.708,100,100,
1775584241,14.5323,Boss,,Action,WalkForwardLeft,0,12.3747,100,100,
1775584241,14.6156,Boss,,Action,WalkForward,0,12.2454,100,100,
1775584241,14.6989,Boss,,Action,WalkForwardLeft,0,12.0787,100,100,
1775584241,14.7823,Boss,,Action,WalkForward,0,11.956,100,100,
1775584241,14.8656,Boss,,Action,WalkForwardRight,0,11.7817,100,100,
1775584241,15.0323,Boss,,Action,WalkForward,0,11.1613,100,100,
1775584241,15.1989,Boss,,Action,WalkForwardRight,0,10.6293,100,100,
1775584241,15.2823,Boss,,Action,WalkForwardLeft,0,10.4563,100,100,
1775584241,15.4489,Boss,,Action,StrafeRight,0,10.1578,100,100,
1775584241,15.5323,Boss,,Action,WalkForwardLeft,0,10.1481,100,100,
1775584241,15.6156,Boss,,Action,RollBackward,0,10.0135,100,100,
1775584241,16.3489,Boss,,Action,WalkForwardRight,0,14.1897,100,100,
1775584241,16.3656,Boss,,Action,StrafeLeft,0,14.1637,100,100,
1775584241,16.4489,Boss,,Action,WalkForward,0,14.0789,100,100,
1775584241,16.6156,Boss,,Action,RunForward,0,13.3112,100,100,
1775584241,16.6989,Boss,,Action,WalkForward,0,12.737,100,100,
1775584241,16.7823,Boss,,Action,RunForward,0,12.267,100,100,
1775584241,16.8656,Boss,,Action,WalkForward,0,11.6597,100,100,
1775584241,16.9489,Boss,,Action,RunForward,0,11.1702,100,100,
1775584241,17.0323,Boss,,Action,WalkForward,0,10.5515,100,100,
1775584241,17.2823,Boss,,Action,WalkForwardRight,0,9.0588,100,100,
1775584241,17.3656,Boss,,Action,WalkForward,0,8.6346,100,100,
1775584241,17.4489,Boss,,Action,Sprint,0,8.2893,100,100,
1775584241,17.5323,Boss,,Action,WalkForward,0,7.7671,100,100,
1775584241,17.6156,Boss,,Action,RunForward,0,7.5382,100,100,
1775584241,17.6989,Boss,,Action,WalkForwardLeft,0,7.2097,100,100,
1775584241,17.7823,Boss,,Action,WalkForward,0,7.0592,100,100,
1775584241,17.9489,Boss,,Action,WalkForwardLeft,0,6.5843,100,100,
1775584241,18.0323,Boss,,Action,RunForward,0,6.4333,100,100,
1775584241,18.1156,Boss,,Action,WalkForwardRight,0,6.156,100,100,
1775584241,18.2823,Boss,,Action,WalkForward,0,6.1157,100,100,
1775584241,18.4489,Boss,,Action,StrafeRight,0,5.8748,100,100,
1775584241,18.5323,Boss,,Action,WalkForwardRight,0,5.8878,100,100,
1775584241,18.6156,Boss,,Action,WalkForwardLeft,0,5.7678,100,100,
1775584241,18.8656,Boss,,Action,StrafeRight,0,5.4061,100,100,
1775584241,19.0323,Boss,,Action,WalkForwardLeft,0,5.1414,100,100,
1775584241,19.1156,Boss,,Action,StrafeLeft,0,4.727,100,100,
1775584241,19.1989,Boss,,Action,WalkForward,0,4.4231,100,100,
1775584241,19.2823,Boss,,Action,WalkForwardRight,0,3.9812,100,100,
1775584241,19.3656,Boss,,Action,WalkForwardLeft,0,3.6265,100,100,
1775584241,19.4489,Boss,,Action,WalkForward,0,3.3228,100,100,
1775584241,19.5323,Boss,,Action,StrafeRight,0,3.0795,100,100,
1775584241,19.6156,Boss,Player,AttackAttempt,AttackTwoHand,0,3.1249,100,100,
1775584241,20.819,Boss,Player,AttackMiss,AttackTwoHand,0,3.1573,100,100,
1775584241,21.1156,Boss,Player,AttackAttempt,AttackOneHand,0,2.1445,100,100,
1775584241,21.3156,Player,Boss,DamageTaken,InvectorLight,2,0.9637,98,100,
1775584241,21.3823,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.867,98,97,
1775584241,21.3823,Boss,Player,AttackHit,AttackOneHand,3,0.867,98,97,
1775584241,21.7156,Player,Boss,DamageTaken,InvectorLight,2,0.8751,96,97,
1775584241,22.0656,Boss,Player,AttackAttempt,AttackTwoHand,0,0.8676,96,97,
1775584241,22.0823,Player,Boss,DamageTaken,InvectorLight,2,0.8592,94,97,
1775584241,23.0323,Boss,Player,DamageTaken,BossAttack:AttackTwoHand,5,1.1014,94,92,
1775584241,23.0323,Boss,Player,AttackHit,AttackTwoHand,5,1.1014,94,92,
1775584241,23.4989,Boss,,Action,WalkForwardLeft,0,2.4495,94,92,
1775584241,23.6989,Boss,Player,AttackAttempt,AttackOneHand,0,2.0536,94,92,
1775584241,23.9156,Player,Boss,DamageTaken,InvectorLight,2,0.9067,92,92,
1775584241,23.9823,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8672,92,89,
1775584241,23.9823,Boss,Player,AttackHit,AttackOneHand,3,0.8672,92,89,
1775584241,24.4989,Player,Boss,DamageTaken,InvectorHeavy,4,0.8718,88,89,
1775584241,24.6156,Boss,,Action,Sprint,0,0.8746,88,89,
1775584241,24.7823,Boss,,Action,WalkForwardLeft,0,0.8589,88,89,
1775584241,24.8656,Boss,,Action,WalkForward,0,0.8737,88,89,
1775584241,24.9489,Boss,Player,AttackAttempt,AttackOneHand,0,0.8568,88,89,
1775584241,24.9823,Player,Boss,DamageTaken,InvectorHeavy,4,0.8606,84,89,
1775584241,25.2156,Boss,Player,DamageTaken,BossAttack:AttackOneHand,3,0.8698,84,86,
1775584241,25.2156,Boss,Player,AttackHit,AttackOneHand,3,0.8698,84,86,
1775584241,25.8489,Boss,,Action,StrafeLeft,0,1.9749,84,86,
1775584241,25.8656,Boss,,Action,StrafeRight,0,2.036,84,86,
